product_name,promotion_tag,price,product_description,tag,image_url,label
﻿쟈뎅)아메리카노블랙1.1L,,3900,"① 아라비카 100% 과테말라와 브라질, 에티오피아의 고품질 원두를 엄선하여 최적의 비율로 블렌딩 후 다크로스팅하여 정통 드립식으로 추출했습니다.
② No Sugar 블랙커피로 프리미엄 원두의 진한 맛과 향을 최상으로 구현한 아메리카노입니다.
③ 넉넉한 용량으로 사무실이나 가정에서 간편하게 즐길 수 있는 제품입니다.","캔/병커피, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8808024025502.jpg,
﻿롯데)깨수깡캔160ml,2+1,5000,탄산이 함유된 숙취해소음료로 청량한 숙취 해소!,"숙취해소음료, 건강기능음료, 음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056104641.jpg,
﻿남양)프렌치킬링샷라떼500,,2500,타 브랜드 500ml 라떼 대비 풍부한 바디감을 구현한 라떼,커피음료,https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801069410807.jpg,
﻿남양)프렌치킬링샷아메500,,2500,디테일 로스팅이 완성한 깔끔한 끝맛의 아메리카노,커피음료,https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801069410791.jpg,
﻿정관장)홍삼원D병100ml,,1200,"6년근 홍삼농축액에 마카, 울금을 더한 정관장)홍삼원병 리뉴얼 상품","건강음료, 음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809650040884.jpg,
﻿해태)코코팜피치캔240ml,,1500,복숭아 주스에 나타드 코코를 더해 씹는 재미를 더한 코코팜피치캔,"음료, 과즙음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801105910124.jpg,
﻿코카)토레타P900ml,,2800,"깔끔한 맛과 저칼로리, 대용량 토레타로 가볍게 수분충전","음료, 스포츠음료, 이온음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801094412708.jpg,
﻿코카)환타파인P600ml,,2100,달콤한 파인애플향과 탄산의 상큼함이 살아 있는 '환타',"음료, 탄산음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801094132705.png,
﻿삼립)지리산수P500ml,,950,청정 지리산 자연의 맑은 암반수,생수,https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068081374.jpg,
﻿해태)갈배사이다P500ml,1+1,2200,목까지 시원한 갈아만든배 사이다,"음료, 탄산음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801105915679.jpg,
﻿롯데)콘트라블랙온장P400,,2300,콘트라베이스 블랙 온장겸용 400ml PET 출시!,"음료, 커피음료, 온장커피",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056104566.jpg,
﻿야쿠)오늘의야채퍼플250ml,,2300,"하루야채와 유사한 배합비 사용, 100% 유기농 야채 20여종으로 하루야채의 맛을 그대로 구현","음료, 과일야채음료, 냉장주스",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801128280433.jpg,New
﻿야쿠)오늘의야채오리250ml,,2300,"[CU 전용]하루야채와 유사한 배합비 사용, 100% 유기농 야채 20여종으로 하루야채의 맛을 그대로 구현","음료, 과일야채음료, 냉장주스",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801128280426.jpg,New
﻿푸르밀)생초콜릿라떼250ml,,2000,"[CU 전용]겨울철 달달하게, 생초코로 고급지게 달콤한 생초콜릿 라떼","음료, 커피음료, 냉장커피",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8806371308644.jpg,
﻿코카)몬스터파이프캔355ml,,2300,"패션푸르츠, 구아바, 파인애플, 오렌지 과즙이 들어간 상콤달콤한 맛의 에너지음료","음료, 에너지음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/4897036692424.jpg,
﻿광동)비타500로열병120ml,,1500,로열젤리와 프로폴리스 함유로 업그레이드된 비타500 신제품,"음료, 건강음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8806002017990.png,
﻿매일)엔요280ml,2+1,1700,프로바이오틱스 유산균을 10배 강화해 건강을 더한 빅사이즈 요구르트,"음료, 요구르트, 발효유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801121024737.jpg,
﻿푸르밀)흑당밀크티250ml,,2200,차가운 우유에 깊게 우려낸 홍차와 흑당 시럽을 넣어 만든 묵직하고 달콤한 음료,"우유, 가공유, 밀크티",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8806371308521.jpg,
﻿HK)새싹보리P500ml,1+1,2500,100% 국산 새싹보리를 사용하여 자연 그대로의 건강함을 담은 차음료,"음료, 차음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809422041125.jpg,
﻿롯데)2프로복숭아P500ml,,1800,꾸준히 사랑받고 있는 2% 부족할 때 복숭아음료 신규 용량 출시,"음료, 건강기능음료, 스포츠음료, 이온음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056002725.jpg,
﻿하이트)블랙보리라이트520,1+1,2200,국내산 검정보리를 사용한 맑고 깔끔한 검정보리차,"음료, 차음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801001238179.jpg,
﻿마스터)라떼P500ml,2+1,2800,오래 두고 하루 종일 즐길 수 있는 가성비 좋은 커피,"캔/병커피, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801037093766.jpg,
﻿마스터)블랙P500ml,2+1,2600,콜롬비아 아라비카 원두(100%)를 미디엄 로스팅하여 맛이 부드럽고 깔끔,"캔/병커피, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801037093742.jpg,
﻿고려은단)스파클링비타민C,,1200,"[CU 전용]영국산 비타민C 원료, 마시는 고려은단 비타민C에 탄산을 함유하여, 청량감을 높인 상품","음료, 탄산음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8806012820412.jpg,
﻿서울)흰우유300ml,,1800,기존 200ml는 부족하고 500ml는 많다고 느꼈던 고객들을 위한 흰우유 300ml 출시,"우유, 유제품",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115114727.jpg,
﻿코카)스프라이트캔355ml,,1800,세계 1등 사이다 브랜드'스프라이트'의 강력하고 시원한 디자인 리뉴얼,"음료, 탄산음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801094203207.png,
﻿코카)조지아라떼P470ml,2+1,2700,핫브루의 풍성함에 콜드브루의 깔끔함을 더한 듀얼브루 커피,"음료, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801094512668.png,
﻿코카)조지아블랙P470ml,1+1,2700,핫브루의 풍성함에 콜드브루의 깔끔함을 더한 듀얼브루 커피,"음료, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801094502669.png,
﻿동서)심플로스티라떼360ml,,2500,"콜롬비아, 과테말라 원두를 미디엄 로스팅하여 부드러운 커피맛에 RTD 커피에서는 느낄수 없는 갓볶은 원두향","음료, 커피음료, 냉장커피",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801037093575.jpg,
﻿롯데)칸타타블랙아메리230,,1400,"롯데칠성 ""칸타타"" 브랜드의 블랙커피","음료, 아이스드링크",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056083564.jpg,
﻿롯데)칸타타헤이즐넛230ml,,1400,"롯데칠성 ""칸타타"" 브랜드의 헤이즐넛향 커피","음료, 아이스드링크",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056083571.jpg,
﻿롯데)칸타타스윗아메리230,,1400,"롯데칠성 ""칸타타"" 브랜드의 아이스 아메리카노","음료, 아이스드링크",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056083557.png,
﻿고려은단)허니유자비타민C,,1200,"비타민C 1,000mg, 레몬 14개 분량의 비타민이 한병에!! (곰돌이 푸우 패키지 단독운영)","음료, 건강음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8806012820313.jpg,
﻿브레드)포도사과P235ml,,1400,포도+사과(칼슘과 식이섬유 함유),"음료, 과즙음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056088170.jpg,
﻿브레드)오렌지망고P235ml,,1400,오렌지+망고(비타민C와 식이섬유 함유),"음료, 과즙음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056088156.jpg,
﻿장수)리얼깔라만시200ml,,3550,어디에도 섞어 마실 수 있는 레알 깔라만시,건강기능식품,https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809413680159.jpg,
﻿매일)상하유기농저지방200,,1750,"일반우유대비 저지방으로 칼로리를 낮추고 소화부담을 낮춘 상하목장의 저지방 유기농우유(일반우유 4%, 저지방우유 2%)","유제품, 우유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801121020036.png,
﻿매일)상하목멸균우유200ml,,1750,상하목장의 유기농 원유 100%,"유제품, 우유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/0000088004648.png,
﻿롯데)핫식스더킹파워캔355,1+1,2300,고카페인함량으로 졸음방지 및 에너지 강화효과를 극대화,"에너지음료, 음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056098834.jpg,
﻿빙그레)따옴청귤한라235ml,2+1,2700,"제주도에서 수확한 과일(청귤, 한라봉)만을 담은 프리미엄 냉장 주스","음료, 냉장주스",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801104663786.jpg,
﻿해태)평창수프리미엄P500,,1000,"평창올림픽 이후, 평창수 브랜드 인지도 상승 - 인기 판매 상품","음료, 생수, 국산생수",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801105915303.jpg,
﻿롯데)칠성사이다캔355ml,2+1,2000,탄산음료 부동의 인기 상품인 칠성사이다의 대용량 캔 제품,"음료, 탄산음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056040925.jpg,
﻿빙그레)딸기맛우유240ml,,1800,"1974년에 태어난 국민 가공유.
빙그레 바나나맛우유는 그 달콤한 맛과 독특한 병 모양으로 전국민의 사랑을 받고 있는 가공유 No.1 제품입니다. 
풍부한 원유 함량과 맛있는 딸기의 만남, 딸기맛우유","우유, 가공유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801104221467.jpg,
﻿코카)조지아스윗아메캔,,1100,"① 세계 1위 RTD 커피 조지아의 노하우로 만든 “스위트 아메리카노” 커피
② 조지아스위트아메리카노 : 조지아의 진한커피 맛과 향을 즐길 수 있는 달콤한 아메리카노","음료, 커피음료, 캔커피",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801094561208.jpg,
﻿HK)히비스커스P500ml,,2000,여성의 아름다움을 지켜주는 히비스커스 헛개수 블렌딩티,"음료, 차음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809422040913.jpg,
﻿매일)바리스타로슈거250ml,2+1,2800,"① 바리스타 새로운 맛 추가 확대 '로슈거에스프레소라떼'  
③ 바리스타로슈거 : 기존 바리스타에 설탕 30%를 줄여 커피 본연의 맛과 향을 즐길수 있는 에스프레소 라떼","커피음료, 냉장커피",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801121761823.jpg,
﻿하이트)토닉워터깔라만시P,,1400,"① 소주 믹스 (칵테일) 전용 토닉워터 깔라만시 출시
② 소주와 깔라만시를 섞어마시는 트랜드 반영 상품 출시","음료, 탄산음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801001236342.jpg,
﻿하이트)진로토닉워터300ml,,1700,"① 무색투명한 청량음료, 알코올음료와 혼합하는 믹서류 상품
(토닉워터:영국에서 최초 개발, 원기회복/식욕증진에 좋다는데서 유래)
② 칵테일, 특히 진과 혼합(진토닉)할때 최적화된 맛을 보임.","음료, 탄산음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801001236076.jpg,
﻿동원)얼라이브오렌지250ml,2+1,1700,"비타민C 일 섭취 권장량 대비 6배, 식이섬유가 들어있어 건강하게 마시는 과일맛음료","발효유, 요구르트",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801155735135.png,
﻿빙그레)쥬시쿨감귤에이드,2+1,1700,인기 과일맛 음료인 쥬시쿨의 에이드 버전으로 과일 농충액과 식이섬유가 들어있어 더욱 건강하게 즐기는 발효유 타입의 냉장주스,"음료, 냉장주스",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801104308489.jpg,
﻿빙그레)쥬시쿨사과에이드,2+1,1700,인기 과일맛 음료인 쥬시쿨의 에이드 버전으로 과일 농충액과 식이섬유가 들어있어 더욱 건강하게 즐기는 발효유 타입의 냉장주스,"음료, 냉장주스",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801104308502.jpg,
﻿서울FB)어른우유검은미숫,2+1,2000,CU 전용상품!!식사대용으로 적합한 미숫가루와 건강에 좋은 검은콩까지 더한 건강한 식사대용 우유,"우유, 가공유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809350883903.jpg,
﻿서울)비요뜨초코링,2+1,2000,"유럽스타일의 토핑을 발효액에 섞어먹는 발효유. 
부드러운 발효유와 쵸코링 토핑을 함께 먹는 즐거움.","요구르트, 요거트",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115212713.jpg,
﻿남양)맛있는우유900ml,,3200,"GT공법이 우유의 참맛을 살리고, 우유의 깨끗함과 신선함 유지함!
까다로운 미국 FDA(식품의약국)의 우유품질에 대한 국제적 통용기준인 PMO를 120가지나 뛰어넘었음.","우유, 흰우유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801069173603.jpg,
﻿남양)맛있는우유500ml,,2200,"GT공법이 우유의 참맛을 살리고, 우유의 깨끗함과 신선함 유지함!
까다로운 미국 FDA(식품의약국)의 우유품질에 대한 국제적 통용기준인 PMO를 120가지나 뛰어넘었음.","우유, 흰우유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801069173597.jpg,
﻿남양)맛있는우유200ml,,1200,"GT공법이 우유의 참맛을 살리고, 우유의 깨끗함과 신선함 유지함!
까다로운 미국 FDA(식품의약국)의 우유품질에 대한 국제적 통용기준인 PMO를 120가지나 뛰어넘었음.","우유, 흰우유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801069173580.jpg,
﻿스벅)파이크블랙캔275ml,,2800,라틴아메리카 원산지별 원두를 최적 블랜딩하여 로스팅한 상품으로 적당한 쓴 맛과 깔끔한 목넘김이 특징,"캔/병커피, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801037067897.jpg,
﻿롯데)펩시콜라캔355ml,2+1,2000,"① 1980년 탄생한 글로벌 콜라 브랜드 펩시콜라의 대규격 캔
② 대용량 355ml 캔 운영","음료, 탄산음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056150013.png,
﻿동아)포카리스웨트캔240ml,,1700,포카리스웨트는 일상생활에서 자신도 모르게 손실되는 수분을 보충하는데 적합한 매우 과학적인 음료입니다.,"음료, 스포츠음료, 이온음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801097150010.jpg,
﻿서울)꿀딴지딸기우유180ml,2+1,1600,딸기 flavor의 진한 맛과 천연 당인 아카시아 꿀을 사용한 딸기우유,"우유, 가공유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115384014.jpg,
﻿동서)티오피볼드에스프,2+1,2800,다크로스팅 추출액을 중심으로 커피강도와 설탕강도가 강하게 느껴지는 제품,"냉장커피, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115381761.jpg,
﻿동서)티오피마일드에스프,2+1,2800,미디엄로스팅 추출액과 풍부한 우유가 담겨 부드럽고 조화로운 맛,"냉장커피, 컵커피",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115381754.jpg,
﻿동서)티오피트리플에스프,2+1,2800,자사 볼드 에스프레소 라떼 대비 3가지 커피 속성이 보다 진해지다,"냉장커피, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115384212.jpg,
﻿해태)코코팜포도캔340ml,2+1,1600,나타드코코와 청포도 과즙이 어우러진 씹는 재미가 있는 과즙음료,"음료, 과즙음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801105911312.jpg,
﻿del)빅컵얼음230g,,900,델라페 빅컵얼음 230g,"아이스드링크, 얼음, 컵얼음",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809197840107.jpg,
﻿del)컵얼음180g,,700,아이스드링크 180G 컵얼음(일반사이즈),"아이스드링크, 얼음, 얼음컵",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809197840091.jpg,
﻿서울)커피우유300ml,2+1,2000,서울우유의 대표 3색우유 시리즈 300ml 버전 추가 출시,"우유, 가공유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115135708.jpg,
﻿서울)딸기우유300ml,2+1,2000,오랜기간 고객들의 사랑을 받아온 서울우유 대표 가공유의 300ml 라인업 제품,"우유, 가공유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115134213.jpg,
﻿서울)초코우유300ml,2+1,2000,오랜기간 고객들의 사랑을 받아온 서울우유 대표 가공유의 300ml 라인업 제품,"우유, 가공유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115134220.jpg,
﻿코카)코카콜라캔350ml,,2100,"1886년 미국에서 탄생, 현재 일평균 10억 잔 이상 팔리고 있는 세계 대표 탄산음료","탄산음료, 음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801094017200.png,
﻿광동)제주삼다수P2L,2+1,1950,세계3대 화산암반수에 꼽히는 '제주삼다수P2L' 천연미네랄 성분이 화산암반수를 통해 자연적으로 녹아 물맛이 부드럽고 깨끗함,"생수, 국산생수",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8808244201045.jpg,
﻿광동)제주삼다수P500ml,2+1,1100,세계3대 화산암반수에 꼽히는 '제주삼다수P500ml' 천연미네랄 성분이 화산암반수를 통해 자연적으로 녹아 물맛이 부드럽고 깨끗함,"생수, 국산생수",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8808244201014.png,
﻿빙그레)요플레토핑초코,,2200,"다크초콜릿, 브라우니쿠키, 솔티드카라멜 토핑이 들어있는 플레인 요거트",요구르트,https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801104308281.jpg,
﻿서울)목장흰우유1L,,3900,국내 최고의 위생적인 목장 사양관리를 통해 엄선된 1등급 A원유 100%를 사용한 우유,"우유, 유제품",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115114260.jpg,
﻿콘트라)라떼P500ml,,2700,콘트라베이스 블랙에 이은 라떼 상품,"캔/병커피, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056096052.jpg,
﻿하이트)석수2L6입,,3600,"① 목넘김이 좋고 미네랄이 적당한 천연광천수
② 미국 FAD, 일본 후생성, 미육군성 사령부의 까다로운 수질 기준을 통과한 한국 대표 생수 브랜드","생수, 국산생수",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801001235215.jpg,
﻿CJ)흑삼한뿌리병,,7000,국내산 4년근 수삼 8~10g을 구증구포로 찌고 말린 흑삼 이용,"음료, 건강음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801007408781.jpg,
﻿고려은단)비타민C1000병,,700,영국산 프리미엄 비타민C 원료로 만든 비타민C 드링크,"음료, 건강음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8806012810314.jpg,New
﻿해태)과일촌종합선물세트,,16200,건강에 좋은 세가지 비타민이 함유된 프리미엄 100% 쥬스(오렌지/포도/사과),"음료, 선물세트",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801105941227.jpg,
﻿[98-03]음양오행선물세트,,15000,"홍삼3입, 꿀물3입, 헛개2입, 복분자2입 등 총 10입 건강음료 선물세트","음료, 선물세트",https:http://cdn2.bgfretail.com/bgfbrand/files/product/309C764CEF79447B86EF87B2D6F8B1D6.jpg,
﻿롯데)밀키스캔340ml,2+1,1700,우유를 함유한 유성 탄산음료 대표상품 밀키스의 대용량 캔 출시!,"음료, 탄산음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056043551.png,
﻿코카)파워에이드퍼플P600,,2300,파워가 끝나는 순간 파워를 충전해주는 전해질 음료,"음료, 스포츠음료, 이온음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801094603700.jpg,
﻿제주)삼다생얼음3kg,,4000,제주도 한정 운영! 청정수로 제주도에서 만든 포장얼음(극성수기 대응) / 지퍼백 적용,얼음,https:http://cdn2.bgfretail.com/bgfbrand/files/product/F958A2B5632041B6B79F9DEC8ADFDB01.jpg,
﻿제주)삼다생얼음1kg,,2000,제주도 한정 운영! 청정수로 제주도에서 만든 포장얼음(극성수기 대응) / 지퍼백 적용,얼음,https:http://cdn2.bgfretail.com/bgfbrand/files/product/83F37053DB114BCFB734AF534C49742C.jpg,
﻿동아)오란씨파인애플P1.5L,,3000,파인애플과즙을 첨가하여 산뜻한 맛과 향을 냅니다.,"음료, 탄산음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801097234222.jpg,
﻿동아)포카리스웨트P1.5L,,3900,,"음료, 이온음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801097150034.jpg,
﻿동아)포카리스웨트P620ml,,2600,,"음료, 이온음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801097250079.jpg,
﻿일화)맥콜P1.5L,,2500,보리추출액 특유의 맛과 탄산과의 조화,"음료, 탄산음료",https:http://cdn2.bgfretail.com/bgfbrand/files/product/1E712DEAB97342FE8869F278C8DF826A.jpg,
﻿정식품)베지밀B팩950ml,,3600,경제적인 대용량 팩,"음료, 두유, 건강음료",https:http://cdn2.bgfretail.com/bgfbrand/files/product/51E34AA3F018445CBA42BC073940F0B8.jpg,
﻿콘트라)블랙P500ml,,2700,오랫동안 많은 양의 커피를 즐기기 원하는 소비자를 위한 가성비 좋은 칸타타 콜드브루,"캔/병커피, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056094591.jpg,
﻿광동)비타500병180ml,,1700,"비타민C, B2, 나이아신드의 비타민을 함유한 제품. 무카페인, 무방부제, 무색소의 원칙을 지켜온 건강음료 입니다","음료, 건강음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8806002007298.jpg,
﻿삼립)오생수P320ml,,1000,"① SPC 그룹(파리바케트)의 프리미엄 오(EAU) 생수
② 이중캡을 활용하여 세련되고 깔끔한 디자인의 320ml 생수","생수, 국산생수",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068880212.jpg,
﻿서울F&B)패밀리요구르트,,2500,꿀이 들어있어 더욱 건강하게 즐기고 대용량으로 즐기는 프로바이오틱스 유산균 요구르트,"요구르트, 발효유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809350882296.jpg,
﻿코카)몬스터시트라캔355ml,,2300,몬스터에너지 신규플레이버 출시! 저칼로리 몬스터에너지에 상큼하고 깔끔한 레몬 플레이버,"음료, 에너지음료",https:http://cdn2.bgfretail.com/bgfbrand/files/product/92FE626808EA449FB0E46FA71322933C.jpg,
﻿롯데)오랑지나P420ml,,2200,프랑스 국민음료 리얼과즙 탄산 오랑지나 출시! 오렌지 껍질 추출물 함유로 오렌지 과실의 풍성함 UP,"음료, 탄산음료",https:http://cdn2.bgfretail.com/bgfbrand/files/product/2C86B043458D41AC97670570B1B94949.jpg,
﻿스벅)에스프레소컵270ml,,2600,더 커진 270ml size! 스타벅스만의 깊고 진한 프리미엄 에스프레소 커피,"냉장커피, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115381785.jpg,
﻿농심)카프리사파리200ml,,1100,독특한 파우치 형태의 포장과 상큼한 과일 맛으로 남녀노소 인기있는 제품,"음료, 과즙음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801043650199.jpg,
﻿산펠레그리노500ml,,2500,"이탈리아 북부 산펠레그리노 지역의 탄산수
별도 향이 첨가되지 않아 깔끔하면 목넘김이 부드러움","수입생수, 생수",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8002270296574.jpg,
﻿풀무원)돌얼음2.5kg,,4600,완만동결방식으로 단단하고 Pure한 풀무원 얼음(대용량),얼음,https:http://cdn2.bgfretail.com/bgfbrand/files/product/3D273F51368F4E578B4C7B5D3BA4F0F8.jpg,
﻿풀무원)돌얼음800g,,2200,완만동결방식으로 단단하고 Pure한 풀무원 얼음(소용량),얼음,https:http://cdn2.bgfretail.com/bgfbrand/files/product/FA58BB296D684B00963A89AF0C477B46.jpg,
﻿광동)비타500병100ml,,1100,"비타민C, B2 나이아신등의 비타민을 함유한 제품","건강음료, 건강기능음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8806002001845.jpg,
﻿모구)리치젤리P320ml,,1700,씹히는 젤리가 한가득 들어있는 과일주스! 구매욕을 부르는 귀여운 모구모구 캐릭터 전용 상품,"과즙음료, 음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8850389100684.jpg,
﻿코카)환타플러스씨레몬캔,,1300,환타에 비타민을 더한 2018년 환타 신상품 출시!,"음료, 탄산음료",https:http://cdn2.bgfretail.com/bgfbrand/files/product/C128AB2811F14E1A93A4123D378D1C6A.jpg,New
﻿서울)아침에주스오렌210ml,2+1,2000,오렌지 고유의 맛과 향을 가진 액상의 천연과즙음료,"냉장주스, 음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115336143.jpg,
﻿매일)저지방우유900ml,,3200,기존 지방 1%에서 2%로 변경되어 더욱 고소한 맛을 즐길수 있는 저지방우유,"흰우유, 우유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801121772881.jpg,
﻿매일)흰우유900ml,,3200,"개봉이 편리하고 신선한 보관이 가능한 후레쉬캡을 사용한 흰우유제품, 내부에 공기층이 없어 신선한 풍미가 그대로 !","흰우유, 우유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801121772874.jpg,
﻿동서)심플리라떼240ml,2+1,2200,미디엄 로스팅 콜롬비아 블렌딩 원두를 사용하고 열손실을 줄여 부드러운 맛을 살린 커피,"냉장커피, 커피음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801037092240.jpg,
﻿OKF)알로에베라P500ml,2+1,2500,세계 시장 1위에 빛나는 알로에 음료! 천연 유기농 알로에 베라를 사용하여 제작된 프리미엄 건강음료,"음료, 과즙음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809041427065.png,
﻿풀무원)액티비아업복숭아,1+1,2200,가볍고 부드러운 맛으로 아침식사로도 좋은 발효요구르트,"음료, 요구르트, 발효유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809274512651.png,
﻿서울)아침에주스포도210ml,2+1,2000,콜드필링 방식을 통한 천연 과일의 맛을 살린 서울우유의 대표 브랜드 제품,"냉장주스, 음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801115336150.jpg,
﻿매일)두유99.9팩190ml,,1300,"설탕0%,두유액99.89%콩 본연의 맛을 구현!아미노산이 많은 식물성 단백질을 담아 원기회복에 도움","두유, 음료, 건강기능음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801121768440.jpg,
﻿매일)두유오리지널팩190ml,,1300,"3대 슈퍼곡물(렌틸콩, 오트, 퀴노아)와 식이섬유 함유하여 각종 식물성 영양소가 풍부한 고단백 두유.
성인 식이섬유 하루 권장량의 1/2을 함유","두유, 건강기능",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801121768464.jpg,
﻿동원)네스퀵초코드링크,,1200,전세계 어린이들이 가장 좋아하는 초콜릿맛 드링크!,"가공유, 우유",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801155208011.jpg,
﻿해태)포도봉봉캔340ml,,1600,싱그러운 과즙 속에 진짜 포도 알갱이가 쏘옥,"음료, 과즙음료",https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801105911299.jpg,
